episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
16,0,-0.13906359640337157,72.39385223388672,0.005955569631111618,0.03763110935688019,32.96354480087757,56,0.0,0.014204496386088845,0.0,0.0,0.08,0.0348591000172827,False,False,False,False
16,1,-0.10394812338410908,72.39385223388672,0.0030956161292288163,0.03762611746788025,32.0327740162611,56,0.0,0.01225051804988676,0.0,0.0,0.08,0.0016976053342223167,False,False,False,False
16,2,-0.10255056861202796,72.39385223388672,0.006180229458755099,0.03755047917366028,32.28220537304878,56,0.0,0.012246101768422939,0.0,0.0,0.08,0.0003044668436050415,False,False,False,False
16,3,-0.10241294505462126,72.39385223388672,0.006535604146831944,0.0374576598405838,32.390001341700554,56,0.0,0.012211865984053176,0.0,0.0,0.08,0.0002010790705680847,False,False,False,False
16,4,-0.10236875174130439,72.39385223388672,0.005770379273168695,0.03737087547779083,32.477032989263535,56,0.0,0.012225218211124978,0.0,0.0,0.08,0.00014353353017941117,False,False,False,False
16,5,-0.10240331732135982,72.39385986328125,0.004674682986860158,0.03729858994483948,32.55237087607384,56,-7.62939453125e-06,0.012263174341793814,0.0,0.0,0.08,0.00013251358503475784,False,False,False,False
16,6,-0.10242382519354504,72.39385986328125,0.0035948784811136265,0.03724174201488495,32.59520843625069,56,0.0,0.012294801643932433,0.0,0.0,0.08,0.00012902354961261153,False,False,False,False
16,7,-0.10243036753498039,72.39385986328125,0.0026657036499091844,0.03719906508922577,32.620448023080826,56,0.0,0.0123087192210371,0.0,0.0,0.08,0.00012164831394329666,False,False,False,False
16,8,-0.10244828048491306,72.39385986328125,0.0008721089899163354,0.03718581795692444,32.6236854493618,56,0.0,0.012326318118753048,0.0,0.0,0.08,0.00012196236616000533,False,False,False,False
16,9,-0.10245637174802608,72.39385986328125,0.0011765701298169324,0.03717018663883209,32.614146173000336,56,0.0,0.01233031102376765,0.0,0.0,0.08,0.00012606072425842284,False,False,False,False
16,10,-0.09713335273527232,72.38921356201172,2.0795241630449084,0.037262581288814545,32.59380228817463,56,0.00464630126953125,0.011643359577941425,0.0,0.0,0.08,0.00013629442686215044,False,False,False,False
16,11,-0.08391298402221128,72.3704605102539,4.647389605756829,0.037563808262348175,32.316807210445404,56,0.0187530517578125,0.011579099920850253,0.0,0.0,0.08,0.0010869358591735364,False,False,False,False
